VEHICLE admiral FIELD AIM_FR POS 0.005809 -0.651989 0.941528 ANGLES -1.561813 0.018036 0.007980 FOV 55.000000
VEHICLE admiral FIELD CINEY_FAR_1 POS -2.330487 -4.419678 0.203369 ANGLES -0.125296 -0.217114 -0.357874 FOV 55.000000
VEHICLE admiral FIELD CINEY_FAR_2 POS 1.722233 -4.022105 0.997437 ANGLES -0.329982 0.153971 0.338355 FOV 55.000000
VEHICLE admiral FIELD CINEY_FAR_3 POS 1.412513 2.774756 -0.314941 ANGLES 0.089658 -0.180722 2.449758 FOV 74.300003
VEHICLE admiral FIELD CINEY_FAR_4 POS -1.466256 3.925626 0.851929 ANGLES -0.316842 0.139094 -2.870225 FOV 55.000000
VEHICLE airtug FIELD BOOT_OPEN POS 0.820940 -1.137207 0.481934 ANGLES -0.347192 -0.000000 2.147698 FOV 55.000000
VEHICLE airtug FIELD BONNET_FWD POS 0.018669 -0.083618 1.027344 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE airtug FIELD BONNET_BWD POS -0.000732 -1.349121 0.731312 ANGLES -0.000029 0.000000 -3.141529 FOV 55.000000
VEHICLE airtug FIELD CINEY_WHEEL POS -0.870420 0.043335 -0.079102 ANGLES -0.079722 -0.000000 0.043367 FOV 55.000000
VEHICLE airtug FIELD CINEY_UNDER POS 0.008505 0.087402 -0.318115 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE airtug FIELD CINEY_MISC_1 POS 1.517671 -3.638776 1.107871 ANGLES -0.172951 -0.168460 0.342097 FOV 45.000000
VEHICLE airtug FIELD CINEY_MISC_2 POS -1.073242 -1.519348 1.240877 ANGLES -0.163782 -0.410644 -0.395589 FOV 45.000000
VEHICLE airtug FIELD JACKED POS 0.455238 0.177368 0.902222 ANGLES -0.012777 0.000000 2.137361 FOV 55.000000
VEHICLE airtug FIELD BUSTED POS -0.337327 0.197632 1.097778 ANGLES -0.022881 -0.000000 2.612295 FOV 55.000000
VEHICLE airtug FIELD CARPHONE POS -0.307487 -0.024048 1.108398 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE airtug FIELD BONNET_L POS 0.347236 -0.359863 1.266357 ANGLES 0.000309 -0.000000 1.571245 FOV 55.000000
VEHICLE airtug FIELD BONNET_R POS -0.114118 -0.359863 1.266357 ANGLES 0.000309 0.000000 -1.572115 FOV 55.000000
VEHICLE airtug FIELD CINEY_WHEEL_2 POS 0.936952 -1.352051 0.146606 ANGLES -0.051774 0.104078 0.035164 FOV 55.000000
VEHICLE airtug FIELD CINEY_BACK POS -0.745057 0.505859 1.176392 ANGLES -0.158543 0.039030 3.126652 FOV 55.000000
VEHICLE airtug FIELD BUMPER POS -0.000916 1.223633 0.230591 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE airtug FIELD AIM_FR POS -0.000711 -0.903525 1.486325 ANGLES -0.288373 0.000591 0.000000 FOV 55.000000
VEHICLE airtug FIELD CINEY_FAR_1 POS -2.272953 -3.516724 0.821231 ANGLES -0.150390 -0.294285 -0.343201 FOV 55.000000
VEHICLE airtug FIELD CINEY_FAR_2 POS 1.747115 -2.584128 1.559669 ANGLES -0.449454 0.130534 0.467431 FOV 55.000000
VEHICLE airtug FIELD CINEY_FAR_3 POS 1.097985 1.603864 -0.182643 ANGLES 0.196797 -0.132970 2.650911 FOV 74.300003
VEHICLE airtug FIELD CINEY_FAR_4 POS -1.154680 3.000741 0.851351 ANGLES -0.204573 0.148736 -3.045714 FOV 55.000000
VEHICLE ambulance FIELD BOOT_OPEN POS 0.121129 -2.589191 0.495142 ANGLES 0.383356 0.000753 -3.072571 FOV 55.000000
VEHICLE ambulance FIELD BONNET_FWD POS 0.000610 1.612915 1.096892 ANGLES 0.000019 0.000000 -0.000064 FOV 72.000000
VEHICLE ambulance FIELD BONNET_BWD POS 0.010010 -3.920776 0.848751 ANGLES -0.000039 0.000000 3.141515 FOV 55.000000
VEHICLE ambulance FIELD CINEY_WHEEL POS -1.367800 1.038784 0.104639 ANGLES -0.265396 -0.000448 -0.177137 FOV 55.000000
VEHICLE ambulance FIELD CINEY_UNDER POS -0.012131 0.953125 -0.570313 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE ambulance FIELD CINEY_MISC_1 POS 2.630771 -7.650783 1.838198 ANGLES -0.209801 -0.204387 0.227506 FOV 45.000000
VEHICLE ambulance FIELD CINEY_MISC_2 POS -0.004498 0.021752 1.970113 ANGLES -0.240176 -0.007651 -0.000019 FOV 55.000000
VEHICLE ambulance FIELD JACKED POS -0.001038 1.452960 0.458984 ANGLES 0.190379 -0.000272 2.112191 FOV 55.000000
VEHICLE ambulance FIELD BUSTED POS -0.810563 1.736108 0.745752 ANGLES 0.061526 0.000176 2.748141 FOV 55.000000
VEHICLE ambulance FIELD CARPHONE POS -0.498222 1.643188 1.018677 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE ambulance FIELD BONNET_L POS -0.724092 1.269784 0.962259 ANGLES -0.000709 -0.000400 1.571998 FOV 47.825001
VEHICLE ambulance FIELD BONNET_R POS 0.727531 1.269718 0.963560 ANGLES 0.000292 0.000398 -1.571760 FOV 47.825001
VEHICLE ambulance FIELD CINEY_WHEEL_2 POS 1.466152 -2.638916 -0.227905 ANGLES 0.116556 0.357266 0.033359 FOV 55.000000
VEHICLE ambulance FIELD CINEY_BACK POS -1.310390 1.809326 0.992065 ANGLES -0.221551 0.228873 -3.012203 FOV 55.000000
VEHICLE ambulance FIELD BUMPER POS 0.000048 2.696859 -0.338605 ANGLES 0.000000 0.012765 -0.000000 FOV 55.000000
VEHICLE ambulance FIELD AIM_FR POS 0.000000 -3.593689 2.322391 ANGLES -1.081748 0.000000 -2.750393 FOV 45.000000
VEHICLE ambulance FIELD CINEY_FAR_1 POS -3.041120 -7.478742 0.786197 ANGLES -0.152847 -0.227914 -0.208360 FOV 55.000000
VEHICLE ambulance FIELD CINEY_FAR_2 POS 2.518299 -6.532377 1.883179 ANGLES -0.329894 0.142423 0.262307 FOV 55.000000
VEHICLE ambulance FIELD CINEY_FAR_3 POS 2.237382 3.323330 -0.360179 ANGLES 0.191273 -0.278643 2.515823 FOV 74.300003
VEHICLE ambulance FIELD CINEY_FAR_4 POS -3.443773 4.403466 3.058125 ANGLES -0.495093 0.181312 -2.259994 FOV 55.000000
VEHICLE annihilator FIELD BOOT_OPEN POS 1.362347 0.734009 0.861206 ANGLES -0.131725 -0.000000 1.970680 FOV 55.000000
VEHICLE annihilator FIELD BONNET_FWD POS 0.000244 3.915161 1.274379 ANGLES -0.000000 0.000000 0.000000 FOV 93.000000
VEHICLE annihilator FIELD BONNET_BWD POS -0.007629 -2.777710 2.305487 ANGLES -0.000059 0.000000 -3.141560 FOV 93.000000
VEHICLE annihilator FIELD CINEY_WHEEL POS -1.721458 0.526154 0.472834 ANGLES -0.010451 -0.003153 -0.103002 FOV 55.000000
VEHICLE annihilator FIELD CINEY_UNDER POS 0.000000 -0.650147 -0.251465 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE annihilator FIELD CINEY_MISC_1 POS 0.946014 -10.309693 1.363159 ANGLES -0.059759 -0.000000 0.001616 FOV 55.000000
VEHICLE annihilator FIELD CINEY_MISC_2 POS 0.006912 1.371704 1.097168 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE annihilator FIELD JACKED POS 0.575832 3.210937 1.371460 ANGLES -0.363015 0.000000 1.604582 FOV 55.000000
VEHICLE annihilator FIELD BUSTED POS -0.592934 3.409668 1.081543 ANGLES -0.106256 -0.000000 2.592079 FOV 55.000000
VEHICLE annihilator FIELD CARPHONE POS -0.568897 3.620727 1.145142 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE annihilator FIELD BONNET_L POS -1.015237 2.926758 1.159058 ANGLES 0.000000 0.000000 1.575284 FOV 55.000000
VEHICLE annihilator FIELD BONNET_R POS 1.011571 2.921997 1.159058 ANGLES -0.000000 -0.000000 -1.573471 FOV 55.000000
VEHICLE annihilator FIELD CINEY_WHEEL_2 POS 0.415019 3.249756 -0.249146 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE annihilator FIELD CINEY_BACK POS -1.287646 4.167969 0.979980 ANGLES -0.074953 0.058545 3.087067 FOV 55.000000
VEHICLE annihilator FIELD BUMPER POS 1.412598 2.858521 1.688880 ANGLES -0.446444 -0.000000 1.320498 FOV 45.000000
VEHICLE annihilator FIELD AIM_FR POS -0.051534 0.068786 0.762466 ANGLES -0.144090 0.000831 1.590183 FOV 45.000000
VEHICLE annihilator FIELD CINEY_FAR_1 POS -17.578060 -42.475952 -24.105347 ANGLES 0.610053 0.000000 -0.261145 FOV 55.000000
VEHICLE annihilator FIELD CINEY_FAR_2 POS 43.606846 -48.483032 8.550659 ANGLES -0.272864 0.000000 0.570003 FOV 55.000000
VEHICLE annihilator FIELD CINEY_FAR_3 POS 30.427528 28.809204 24.591797 ANGLES -0.492714 -0.000000 2.343045 FOV 14.050000
VEHICLE annihilator FIELD CINEY_FAR_4 POS -7.204872 50.866089 32.221680 ANGLES -0.593099 0.000000 3.025962 FOV 55.000000
VEHICLE banshee FIELD BOOT_OPEN POS 0.555344 -1.867527 0.243092 ANGLES 0.447328 -0.118317 2.409673 FOV 55.000000
VEHICLE banshee FIELD BONNET_FWD POS 0.001221 0.084641 0.598362 ANGLES -0.000001 -0.000000 0.000032 FOV 45.000000
VEHICLE banshee FIELD BONNET_BWD POS 0.005599 -1.521239 0.610469 ANGLES -0.000132 -0.000682 -3.141511 FOV 55.000000
VEHICLE banshee FIELD CINEY_WHEEL POS -1.030529 0.066098 0.050343 ANGLES -0.152247 -0.000018 0.063392 FOV 55.000000
VEHICLE banshee FIELD CINEY_UNDER POS -0.001053 0.416069 -0.377686 ANGLES -0.000254 -0.000011 -0.000040 FOV 55.000000
VEHICLE banshee FIELD CINEY_MISC_1 POS 0.008301 -2.328094 0.657794 ANGLES -0.193360 0.000000 -0.000036 FOV 45.000000
VEHICLE banshee FIELD CINEY_MISC_2 POS -0.906853 -1.261501 0.600568 ANGLES -0.170463 0.258261 -0.258336 FOV 45.000000
VEHICLE banshee FIELD JACKED POS 0.103262 -0.215098 0.240243 ANGLES 0.126866 0.000362 2.108554 FOV 55.000000
VEHICLE banshee FIELD BUSTED POS -0.361232 0.093517 0.457204 ANGLES -0.080213 0.000163 2.606022 FOV 55.000000
VEHICLE banshee FIELD CARPHONE POS -0.348618 0.086670 0.571533 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE banshee FIELD BONNET_L POS -0.584026 -0.393799 0.557983 ANGLES 0.001074 -0.000000 1.567412 FOV 55.000000
VEHICLE banshee FIELD BONNET_R POS 0.594799 -0.381776 0.558105 ANGLES -0.000448 -0.000241 -1.560380 FOV 55.000000
VEHICLE banshee FIELD CINEY_WHEEL_2 POS 1.269366 -1.744204 0.107228 ANGLES -0.208832 0.278458 0.116103 FOV 55.000000
VEHICLE banshee FIELD CINEY_BACK POS -1.008915 -0.037344 0.422902 ANGLES -0.205458 0.182841 -2.827281 FOV 55.000000
VEHICLE banshee FIELD BUMPER POS -0.024799 2.105957 -0.237915 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE banshee FIELD AIM_FR POS 0.001957 -0.663332 0.964966 ANGLES -1.562311 -0.001752 -0.013561 FOV 55.000000
VEHICLE banshee FIELD CINEY_FAR_1 POS -2.137205 -4.063078 0.110625 ANGLES -0.043999 -0.209903 -0.318270 FOV 55.000000
VEHICLE banshee FIELD CINEY_FAR_2 POS 1.995161 -3.764063 0.928955 ANGLES -0.254585 0.187223 0.460155 FOV 55.000000
VEHICLE banshee FIELD CINEY_FAR_3 POS 1.347829 2.500480 -0.154735 ANGLES 0.084356 -0.162306 2.437976 FOV 74.300003
VEHICLE banshee FIELD CINEY_FAR_4 POS -1.402609 3.503784 0.655273 ANGLES -0.234141 0.154167 -2.875045 FOV 55.000000
VEHICLE benson FIELD BOOT_OPEN POS 1.846739 -6.102733 -0.277782 ANGLES 0.469737 0.000457 1.140646 FOV 55.000000
VEHICLE benson FIELD BONNET_FWD POS 0.008301 2.592346 1.241213 ANGLES -0.000266 -0.000000 0.000241 FOV 55.000000
VEHICLE benson FIELD BONNET_BWD POS 0.008057 -5.388062 1.179610 ANGLES 0.000361 0.000000 3.141549 FOV 55.000000
VEHICLE benson FIELD CINEY_WHEEL POS -1.529369 1.957434 -0.412597 ANGLES -0.000553 -0.003692 0.001193 FOV 55.000000
VEHICLE benson FIELD CINEY_UNDER POS -0.028532 1.655246 -0.727248 ANGLES -0.000309 0.001258 0.003466 FOV 55.000000
VEHICLE benson FIELD CINEY_MISC_1 POS 3.054540 -9.290750 2.320518 ANGLES -0.264137 -0.140382 0.293005 FOV 45.000000
VEHICLE benson FIELD CINEY_MISC_2 POS 1.255871 1.395766 2.197998 ANGLES -0.585609 0.119892 0.293737 FOV 77.500000
VEHICLE benson FIELD JACKED POS -0.272523 2.395573 1.379567 ANGLES -0.680574 0.000161 2.263867 FOV 55.000000
VEHICLE benson FIELD BUSTED POS -0.539417 2.571411 0.930054 ANGLES 0.019133 -0.000000 2.545377 FOV 55.000000
VEHICLE benson FIELD CARPHONE POS -0.546764 2.627441 1.001587 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE benson FIELD BONNET_L POS -0.621162 2.127563 1.038208 ANGLES -0.000652 0.000000 1.584306 FOV 55.000000
VEHICLE benson FIELD BONNET_R POS 0.609768 2.127458 1.038381 ANGLES -0.000518 -0.000449 -1.571560 FOV 55.000000
VEHICLE benson FIELD CINEY_WHEEL_2 POS 1.784866 -3.769531 -0.215332 ANGLES -0.016766 0.261377 0.091195 FOV 55.000000
VEHICLE benson FIELD CINEY_BACK POS -1.608452 2.895386 1.220825 ANGLES -0.205321 0.174431 -2.912354 FOV 55.000000
VEHICLE benson FIELD BUMPER POS 0.000000 4.051392 -0.488037 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE benson FIELD AIM_FR POS 0.000977 1.270203 2.485276 ANGLES -1.562075 -0.000000 0.040185 FOV 45.000000
VEHICLE benson FIELD CINEY_FAR_1 POS -3.823492 -8.484131 0.491577 ANGLES -0.118686 -0.164423 -0.373723 FOV 55.000000
VEHICLE benson FIELD CINEY_FAR_2 POS 3.854031 -9.166870 3.078979 ANGLES -0.351209 0.174406 0.320905 FOV 55.000000
VEHICLE benson FIELD CINEY_FAR_3 POS 1.940952 5.431152 -0.578369 ANGLES 0.165369 -0.217965 2.493844 FOV 74.300003
VEHICLE benson FIELD CINEY_FAR_4 POS -3.139643 6.803101 1.706055 ANGLES -0.311845 0.257693 -2.703623 FOV 55.000000
VEHICLE biff FIELD BOOT_OPEN POS -2.279792 3.262764 0.301922 ANGLES 0.055220 -0.004396 -2.570155 FOV 55.000000
VEHICLE biff FIELD BONNET_FWD POS -0.000366 2.737976 1.200345 ANGLES -0.000000 0.000000 0.000000 FOV 72.000000
VEHICLE biff FIELD BONNET_BWD POS 0.000977 -3.990662 0.929147 ANGLES 0.001170 0.000000 3.141546 FOV 55.000000
VEHICLE biff FIELD CINEY_WHEEL POS -1.415565 1.529663 -0.506958 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE biff FIELD CINEY_UNDER POS 0.013616 2.092077 -0.786986 ANGLES -0.001601 0.001960 0.000457 FOV 55.000000
VEHICLE biff FIELD CINEY_MISC_1 POS 2.604301 -7.445910 1.826757 ANGLES -0.202363 -0.238653 0.291450 FOV 45.000000
VEHICLE biff FIELD CINEY_MISC_2 POS -1.084821 1.542479 1.272556 ANGLES -0.177890 0.307260 -0.365261 FOV 45.000000
VEHICLE biff FIELD JACKED POS -0.202729 2.400513 1.526733 ANGLES -0.808452 -0.000000 2.266417 FOV 55.000000
VEHICLE biff FIELD BUSTED POS -0.414146 2.642944 1.076050 ANGLES 0.062566 -0.000000 2.514564 FOV 55.000000
VEHICLE biff FIELD CARPHONE POS -0.395954 2.710815 1.153442 ANGLES -0.053337 -0.000000 0.007403 FOV 55.000000
VEHICLE biff FIELD BONNET_L POS -0.544493 2.030640 1.195679 ANGLES -0.000081 -0.000000 1.574882 FOV 55.000000
VEHICLE biff FIELD BONNET_R POS 0.504258 2.030640 1.195679 ANGLES -0.000081 0.000000 -1.570596 FOV 55.000000
VEHICLE biff FIELD CINEY_WHEEL_2 POS 1.542805 -3.427979 -0.071045 ANGLES -0.048294 0.317538 0.219497 FOV 55.000000
VEHICLE biff FIELD CINEY_BACK POS -1.298186 2.788330 1.239868 ANGLES -0.182738 0.267934 -2.843870 FOV 55.000000
VEHICLE biff FIELD BUMPER POS 0.000000 3.842529 -0.522705 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE biff FIELD AIM_FR POS -0.006270 2.397354 2.147913 ANGLES -1.563068 -0.334938 -0.352241 FOV 55.000000
VEHICLE biff FIELD CINEY_FAR_1 POS -2.402907 -6.853516 0.694824 ANGLES -0.177187 -0.178635 -0.284362 FOV 55.000000
VEHICLE biff FIELD CINEY_FAR_2 POS 3.213127 -7.293701 2.412720 ANGLES -0.252077 0.182878 0.253558 FOV 55.000000
VEHICLE biff FIELD CINEY_FAR_3 POS 1.823212 4.696411 -0.583740 ANGLES 0.145002 -0.177734 2.475662 FOV 74.300003
VEHICLE biff FIELD CINEY_FAR_4 POS -2.125479 6.954712 1.637207 ANGLES -0.301915 0.113986 -2.811662 FOV 55.000000
VEHICLE blista FIELD BOOT_OPEN POS 0.553144 -0.685444 0.393486 ANGLES 0.408269 0.001365 2.643035 FOV 55.000000
VEHICLE blista FIELD BONNET_FWD POS -0.008253 0.647770 0.713522 ANGLES 0.000154 0.000130 -0.000048 FOV 55.000000
VEHICLE blista FIELD BONNET_BWD POS -0.000910 -1.366211 0.795044 ANGLES 0.000206 0.000000 -3.141533 FOV 55.000000
VEHICLE blista FIELD CINEY_WHEEL POS -0.954204 -0.167100 0.042358 ANGLES -0.120975 -0.000079 -0.126062 FOV 55.000000
VEHICLE blista FIELD CINEY_UNDER POS -0.028471 0.313451 -0.329754 ANGLES 0.000316 0.000071 -0.000062 FOV 55.000000
VEHICLE blista FIELD CINEY_MISC_1 POS 1.424784 -4.193884 1.075789 ANGLES -0.181534 -0.188471 0.251901 FOV 45.000000
VEHICLE blista FIELD CINEY_MISC_2 POS -0.880127 -0.727844 0.738505 ANGLES -0.116195 0.351977 -0.304748 FOV 45.000000
VEHICLE blista FIELD JACKED POS 0.128775 0.281616 0.262573 ANGLES 0.299304 0.000000 2.137951 FOV 55.000000
VEHICLE blista FIELD BUSTED POS -0.517818 0.618042 0.584595 ANGLES -0.002101 -0.000000 2.661761 FOV 55.000000
VEHICLE blista FIELD CARPHONE POS -0.389896 0.944336 0.608276 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE blista FIELD BONNET_L POS -0.433640 0.160522 0.623535 ANGLES 0.000118 -0.000000 1.572128 FOV 55.000000
VEHICLE blista FIELD BONNET_R POS 0.387511 0.160192 0.624965 ANGLES 0.002077 -0.001324 -1.570158 FOV 55.000000
VEHICLE blista FIELD CINEY_WHEEL_2 POS 1.077244 -1.728516 -0.077393 ANGLES 0.125340 0.221867 0.169940 FOV 55.000000
VEHICLE blista FIELD CINEY_BACK POS -1.015289 0.688599 0.759521 ANGLES -0.288288 0.114687 -3.033298 FOV 55.000000
VEHICLE blista FIELD BUMPER POS 0.000000 2.203125 -0.109619 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE blista FIELD AIM_FR POS 0.019948 -0.268287 1.162720 ANGLES -1.562028 -0.006844 -0.006843 FOV 55.000000
VEHICLE blista FIELD CINEY_FAR_1 POS -2.063658 -3.805401 0.423462 ANGLES -0.162171 -0.157351 -0.388091 FOV 55.000000
VEHICLE blista FIELD CINEY_FAR_2 POS 1.719261 -3.885585 1.181763 ANGLES -0.292169 0.247486 0.340961 FOV 55.000000
VEHICLE blista FIELD CINEY_FAR_3 POS 1.295129 2.520843 -0.124756 ANGLES 0.072755 -0.183852 2.438603 FOV 74.300003
VEHICLE blista FIELD CINEY_FAR_4 POS -1.583222 3.823242 0.942383 ANGLES -0.249885 0.233088 -2.808533 FOV 55.000000
VEHICLE bobber FIELD BOOT_OPEN POS -0.336597 -0.371066 0.257799 ANGLES -0.305578 -0.002527 -2.658905 FOV 55.000000
VEHICLE bobber FIELD BONNET_FWD POS -0.003174 0.407043 0.740843 ANGLES 0.000000 -0.000000 0.000000 FOV 72.000000
VEHICLE bobber FIELD BONNET_BWD POS -0.004149 -0.938889 0.300030 ANGLES 0.000069 -0.001036 -3.141571 FOV 45.000000
VEHICLE bobber FIELD CINEY_WHEEL POS -0.397217 0.011719 -0.093018 ANGLES -0.015887 -0.000000 0.014157 FOV 55.000000
VEHICLE bobber FIELD CINEY_UNDER POS -0.363449 -0.441162 -0.226318 ANGLES -0.104720 -0.000000 -0.143367 FOV 55.000000
VEHICLE bobber FIELD CINEY_MISC_1 POS 0.546232 -0.235456 1.001018 ANGLES -0.415720 0.001769 0.383204 FOV 55.000000
VEHICLE bobber FIELD CINEY_MISC_2 POS -0.511719 -1.126648 0.040324 ANGLES -0.035519 -0.431091 -0.123991 FOV 45.000000
VEHICLE bobber FIELD JACKED POS 0.180389 0.524158 0.030363 ANGLES 0.748770 0.001610 2.788881 FOV 83.699997
VEHICLE bobber FIELD BUSTED POS 0.087688 0.811157 0.690796 ANGLES 0.075093 0.000000 2.450328 FOV 55.000000
VEHICLE bobber FIELD CARPHONE POS 0.002655 0.289917 0.784058 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE bobber FIELD BONNET_L POS 0.682056 0.540405 0.669800 ANGLES 0.000316 0.000000 1.573277 FOV 55.000000
VEHICLE bobber FIELD BONNET_R POS -0.640690 0.538208 0.669800 ANGLES 0.001140 -0.000000 -1.570805 FOV 55.000000
VEHICLE bobber FIELD CINEY_WHEEL_2 POS 0.400203 -1.050699 -0.102068 ANGLES 0.043746 0.223055 0.223141 FOV 55.000000
VEHICLE bobber FIELD CINEY_BACK POS -0.287513 1.259661 0.284593 ANGLES 0.018516 0.317669 3.117898 FOV 55.000000
VEHICLE bobber FIELD BUMPER POS 0.114325 1.109601 -0.335950 ANGLES -0.001154 -0.006390 -0.069218 FOV 55.000000
VEHICLE bobber FIELD AIM_FR POS 0.006104 -0.339783 1.373362 ANGLES -1.562062 0.000000 0.000000 FOV 45.000000
VEHICLE bobber FIELD CINEY_FAR_1 POS -1.362539 -1.901330 0.759146 ANGLES -0.261987 -0.213672 -0.264168 FOV 55.000000
VEHICLE bobber FIELD CINEY_FAR_2 POS 0.761527 -2.279154 0.667044 ANGLES -0.276681 0.163356 0.047856 FOV 55.000000
VEHICLE bobber FIELD CINEY_FAR_3 POS 0.867891 0.521236 0.039060 ANGLES -0.142959 0.232018 1.158516 FOV 74.300003
VEHICLE bobber FIELD CINEY_FAR_4 POS -0.501122 1.972261 0.628819 ANGLES -0.282345 0.136666 -2.605492 FOV 55.000000
VEHICLE bobcat FIELD BOOT_OPEN POS 0.569028 -0.861337 0.031114 ANGLES 0.313908 -0.001643 2.851775 FOV 55.000000
VEHICLE bobcat FIELD BONNET_FWD POS -0.004889 0.848664 0.856618 ANGLES 0.007902 0.000123 0.000077 FOV 55.000000
VEHICLE bobcat FIELD BONNET_BWD POS 0.008310 -0.714600 0.864624 ANGLES -0.000197 0.000000 3.141518 FOV 55.000000
VEHICLE bobcat FIELD CINEY_WHEEL POS -1.123094 0.393099 -0.210205 ANGLES -0.023110 0.000490 -0.026007 FOV 55.000000
VEHICLE bobcat FIELD CINEY_UNDER POS -0.003213 0.377719 -0.493643 ANGLES -0.105227 0.000247 -0.002292 FOV 55.000000
VEHICLE bobcat FIELD CINEY_MISC_1 POS 1.646485 -5.208016 0.874886 ANGLES -0.148151 -0.226537 0.179883 FOV 45.000000
VEHICLE bobcat FIELD CINEY_MISC_2 POS -1.068001 -0.692383 0.766235 ANGLES -0.092474 0.231251 -0.178591 FOV 55.000000
VEHICLE bobcat FIELD JACKED POS 0.053726 0.583783 0.248621 ANGLES 0.271366 -0.007833 2.001371 FOV 55.000000
VEHICLE bobcat FIELD BUSTED POS -0.667068 0.877686 0.634033 ANGLES 0.014275 0.000000 2.725625 FOV 55.000000
VEHICLE bobcat FIELD CARPHONE POS -0.390232 0.918701 0.797729 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE bobcat FIELD BONNET_L POS -0.532515 0.439634 0.770005 ANGLES 0.000151 -0.010976 1.571955 FOV 55.000000
VEHICLE bobcat FIELD BONNET_R POS 0.497622 0.439280 0.769647 ANGLES 0.000318 0.008633 -1.572494 FOV 55.000000
VEHICLE bobcat FIELD CINEY_WHEEL_2 POS 1.280878 -2.135864 -0.076172 ANGLES -0.076535 0.369325 0.064820 FOV 55.000000
VEHICLE bobcat FIELD CINEY_BACK POS -1.227850 0.991943 0.888428 ANGLES -0.320612 0.223397 -2.913510 FOV 55.000000
VEHICLE bobcat FIELD BUMPER POS 0.000000 2.401978 -0.365234 ANGLES -0.000000 0.000000 -0.000000 FOV 55.000000
VEHICLE bobcat FIELD AIM_FR POS 0.000071 -0.101073 1.313324 ANGLES -1.553885 0.018318 0.008803 FOV 55.000000
VEHICLE bobcat FIELD CINEY_FAR_1 POS -2.503201 -4.466553 0.155640 ANGLES -0.087493 -0.276965 -0.370555 FOV 55.000000
